Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Arganda del Rey;28051-28031-28052;2017;1;10;Madrid;12.4 (16:00);-1.5 (00:20);5.4;21 (17:40);11 (17:40);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;10;Madrid;10.4 (15:00);3.5 (07:10);6.9;42 (19:30);19 (16:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;10;Madrid;12.8 (14:50);0.8 (00:20);6.8;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;10;Madrid;13.5 (15:10);-0.8 (00:00);6.3;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;10;Madrid;12.1 (14:20);4.3 (06:00);8.2;16 (21:20);8 (15:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;10;Madrid;11.6 (15:00);-1.3 (02:10);5.2;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;10;Madrid;2.8 (19:30);-1.7 (02:50);0.5;81 (22:20);51 (07:10);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;10;Madrid;11.3 (12:30);4.9 (00:00);8.1;37 (09:20);21 (09:30);0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;10;Madrid;10.5 (13:10);5.8 (08:30);8.2;56 (19:30);25 (19:40);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;10;Madrid;12.2 (11:30);5.3 (00:00);8.8;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;10;Madrid;0;0;0;49 (00:40);21 (05:50);0;0;0;0;
Valdemorillo;28015;2017;1;10;Madrid;10.3 (14:30);5.9 (02:10);8.1;44 (12:40);26 (13:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;11;Madrid;3.4 (15:10);-0.8 (01:20);1.3;85 (06:40);40 (06:40);3.2;2.4;0.8;0;0
Aranjuez;28025-28041-28054;2017;1;11;Madrid;17.9 (15:40);0.6 (07:30);9.2;21 (16:10);11 (15:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;11;Madrid;13.0 (14:50);-0.6 (23:59);6.2;78 (03:10);22 (03:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;11;Madrid;11.7 (13:30);1.3 (23:30);6.5;81 (01:00);36 (01:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;11;Madrid;7.2 (15:50);1.8 (00:10);4.5;57 (03:10);18 (04:50);0.2;0.1;0.1;0;0
Madrid. El Goloso;28029-28036-28046;2017;1;11;Madrid;15.7 (15:10);2.9 (04:50);9.3;43 (13:30);22 (14:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;11;Madrid;16.7 (15:40);5.0 (23:59);10.9;52 (02:40);35 (13:40);0;0;0;0;
Alcala de Henares;28022-28027-28037;2017;1;11;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;1;11;Madrid;17.9 (15:50);1.0 (07:10);9.4;34 (13:40);22 (13:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;11;Madrid;13.2 (15:20);5.0 (05:10);9.1;54 (00:40);23 (06:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;11;Madrid;17.8 (15:40);2.8 (02:40);10.3;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;11;Madrid;18.0 (15:30);1.1 (04:00);9.6;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;11;Madrid;16.6 (15:40);5.2 (05:20);10.9;39 (13:10);16 (06:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;11;Madrid;16.9 (14:20);2.9 (09:00);9.9;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;11;Madrid;7.3 (15:50);0.1 (03:00);3.7;73 (01:10);48 (01:10);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;11;Madrid;15.4 (15:40);6.0 (23:20);10.7;55 (04:30);28 (04:50);0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;11;Madrid;17.2 (15:30);4.7 (08:00);11;47 (01:30);19 (01:30);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;11;Madrid;13.3 (14:30);6.8 (22:30);10.1;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;11;Madrid;0;0;0;68 (08:10);38 (07:30);0;0;0;0;
Valdemorillo;28015;2017;1;11;Madrid;15.5 (14:30);6.5 (23:30);11;64 (05:20);36 (05:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;12;Madrid;7.4 (11:00);0.3 (23:50);3.9;69 (22:10);22 (21:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;1;12;Madrid;15.5 (16:30);0.7 (08:50);8.1;35 (17:10);15 (17:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;12;Madrid;13.8 (12:30);-2.7 (09:10);5.6;56 (23:40);23 (20:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;12;Madrid;10.2 (13:20);-2.6 (06:50);3.8;38 (23:30);18 (20:10);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;12;Madrid;10.4 (15:20);2.5 (01:00);6.4;36 (13:20);13 (13:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;1;12;Madrid;11.9 (14:30);0.8 (06:10);6.3;21 (23:40);12 (23:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;12;Madrid;0;0;0;0;0;0;0;0;0;
Alcala de Henares;28022-28027-28037;2017;1;12;Madrid;0;0;0;0;0;0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;12;Madrid;14.3 (15:50);-1.1 (08:40);6.6;31 (16:10);22 (16:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;12;Madrid;10.3 (19:20);3.8 (08:50);7.1;43 (21:40);20 (21:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;12;Madrid;13.5 (13:50);1.0 (08:10);7.3;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;12;Madrid;13.5 (13:40);-0.8 (05:50);6.3;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;12;Madrid;13.1 (15:30);4.7 (08:00);8.9;40 (23:10);19 (23:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;12;Madrid;14.3 (14:20);0.0 (08:40);7.2;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;12;Madrid;10.2 (13:00);1.6 (23:59);5.9;88 (21:20);60 (22:10);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;12;Madrid;14.3 (11:10);1.8 (08:40);8.1;39 (21:30);21 (23:20);0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;12;Madrid;11.9 (13:00);2.4 (08:30);7.1;49 (22:10);27 (21:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;12;Madrid;9.2 (14:40);6.0 (23:50);7.6;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;12;Madrid;0;0;0;42 (22:10);22 (22:50);0;0;0;0;
Valdemorillo;28015;2017;1;12;Madrid;11.9 (13:20);3.2 (08:50);7.5;48 (23:20);28 (22:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;13;Madrid;0.3 (00:00);-5.9 (22:00);-2.8;75 (06:00);35 (06:20);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;1;13;Madrid;11.2 (13:50);1.4 (23:59);6.3;31 (08:00);19 (08:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;13;Madrid;5.4 (00:00);-1.0 (23:20);2.2;62 (04:10);26 (06:00);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;13;Madrid;6.0 (00:00);-0.8 (23:59);2.6;39 (04:30);19 (14:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;13;Madrid;2.9 (00:00);-3.4 (23:30);-0.3;53 (14:10);20 (14:10);0.2;0.1;0.1;0;0
Madrid. El Goloso;28029-28036-28046;2017;1;13;Madrid;9.9 (12:30);0.9 (23:50);5.4;32 (14:20);14 (14:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;13;Madrid;10.4 (14:00);1.4 (23:50);5.9;42 (15:10);30 (14:50);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;13;Madrid;10.1 (14:20);-1.3 (23:59);4.4;53 (11:50);35 (11:50);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;13;Madrid;11.4 (13:40);-0.2 (23:10);5.6;43 (05:50);28 (05:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;13;Madrid;7.0 (00:00);0.7 (23:50);3.8;42 (14:10);22 (14:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;13;Madrid;11.4 (13:20);1.4 (23:59);6.4;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;13;Madrid;10.7 (15:00);-1.0 (23:59);4.8;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;13;Madrid;10.6 (14:40);4.0 (23:59);7.3;50 (07:30);18 (06:10);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;13;Madrid;10.9 (15:20);0.8 (23:59);5.8;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;13;Madrid;1.6 (00:00);-5.3 (23:50);-1.9;112 (04:50);70 (05:00);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;13;Madrid;7.8 (00:00);1.5 (23:59);4.7;46 (05:30);19 (05:30);0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;13;Madrid;8.9 (00:40);2.9 (23:00);5.9;54 (06:50);24 (08:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;13;Madrid;9.4 (04:10);2.9 (23:00);6.1;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;13;Madrid;0;0;0;56 (05:10);25 (05:30);0;0;0;0;
Valdemorillo;28015;2017;1;13;Madrid;9.2 (00:00);2.9 (23:30);6;65 (06:00);38 (05:50);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;14;Madrid;-5.4 (15:30);-7.2 (08:30);-6.3;46 (13:30);23 (17:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;1;14;Madrid;10.4 (15:30);-5.4 (07:40);2.5;33 (17:00);18 (17:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;14;Madrid;2.9 (15:10);-2.5 (01:10);0.2;31 (13:50);12 (16:40);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;14;Madrid;2.6 (13:00);-1.8 (07:20);0.4;43 (15:10);21 (20:10);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;14;Madrid;-1.3 (16:50);-5.1 (09:10);-3.2;53 (17:20);18 (16:40);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;1;14;Madrid;7.8 (13:40);-2.4 (06:10);2.7;32 (16:10);16 (15:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;14;Madrid;8.5 (15:20);-2.7 (08:40);2.9;48 (14:30);31 (14:30);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;14;Madrid;8.7 (14:00);-4.5 (08:40);2.1;39 (15:10);22 (15:00);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;14;Madrid;9.8 (14:40);-4.4 (08:00);2.7;40 (16:40);24 (17:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;14;Madrid;5.1 (14:30);-1.2 (06:40);1.9;37 (13:10);19 (13:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;14;Madrid;9.7 (13:40);-2.1 (08:00);3.8;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;14;Madrid;9.1 (14:20);-5.0 (08:10);2.1;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;14;Madrid;8.4 (14:20);0.2 (09:00);4.3;66 (15:30);15 (14:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;14;Madrid;9.1 (14:20);-4.8 (08:50);2.2;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;14;Madrid;-1.1 (15:40);-6.5 (07:30);-3.8;53 (19:40);35 (06:00);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;14;Madrid;5.7 (13:30);0.0 (05:00);2.8;41 (13:10);22 (13:00);0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;14;Madrid;7.6 (16:10);-1.2 (04:20);3.2;33 (14:10);18 (16:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;14;Madrid;5.8 (16:00);0.3 (09:10);3.1;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;14;Madrid;0;0;0;45 (14:40);24 (01:30);0;0;0;0;
Valdemorillo;28015;2017;1;14;Madrid;6.4 (15:10);1.0 (08:30);3.7;45 (06:20);27 (05:50);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;15;Madrid;-3.3 (21:40);-6.7 (06:40);-5;57 (10:00);31 (10:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;1;15;Madrid;12.3 (15:30);-3.6 (02:30);4.4;31 (17:00);16 (13:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;15;Madrid;4.5 (12:30);0.0 (07:10);2.3;32 (09:30);12 (08:40);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;15;Madrid;3.9 (11:10);-0.1 (06:30);1.9;46 (11:10);23 (22:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;15;Madrid;-0.6 (18:40);-4.3 (08:10);-2.5;66 (23:30);10 (11:40);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;1;15;Madrid;8.6 (14:40);-0.4 (01:10);4.1;32 (14:00);15 (15:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;15;Madrid;11.1 (14:00);-1.0 (07:50);5.1;54 (15:20);39 (14:50);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;15;Madrid;10.2 (13:50);-2.6 (00:00);3.8;44 (14:00);27 (14:00);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;15;Madrid;11.7 (14:10);-1.2 (00:50);5.2;48 (13:20);30 (16:00);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;15;Madrid;6.6 (13:30);1.1 (00:00);3.8;40 (09:40);21 (13:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;15;Madrid;11.4 (14:30);-0.7 (01:30);5.3;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;15;Madrid;10.8 (14:20);-3.5 (00:10);3.7;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;15;Madrid;11.3 (15:00);2.2 (01:20);6.8;28 (15:40);13 (15:40);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;15;Madrid;10.9 (13:50);-3.1 (04:10);3.9;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;15;Madrid;-0.7 (17:30);-5.9 (07:20);-3.3;67 (09:20);50 (09:30);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;15;Madrid;6.7 (17:40);0.6 (08:10);3.6;57 (20:50);32 (21:10);0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;15;Madrid;0;0;0;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;15;Madrid;7.5 (14:40);-0.4 (00:30);3.5;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;15;Madrid;0;0;0;37 (22:20);17 (22:20);0;0;0;0;
Valdemorillo;28015;2017;1;15;Madrid;7.6 (14:20);1.0 (02:10);4.3;50 (20:30);30 (20:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;16;Madrid;-1.6 (22:30);-4.8 (09:10);-3.2;66 (22:40);29 (08:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;1;16;Madrid;14.2 (14:50);-3.3 (06:10);5.4;41 (17:10);23 (17:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;16;Madrid;7.2 (15:00);1.6 (08:00);4.4;42 (15:40);11 (15:00);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;16;Madrid;5.2 (16:20);1.2 (07:40);3.2;48 (12:50);25 (12:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;16;Madrid;0.8 (18:10);-3.2 (09:20);-1.2;51 (07:20);19 (19:00);1.5;0;0;0;1.5
Madrid. El Goloso;28029-28036-28046;2017;1;16;Madrid;11.5 (16:20);1.2 (02:10);6.4;32 (16:30);18 (16:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;16;Madrid;12.6 (13:40);0.4 (06:30);6.5;61 (14:30);43 (15:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;16;Madrid;11.8 (13:40);2.5 (05:30);7.2;46 (14:20);30 (14:20);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;16;Madrid;13.9 (13:50);-3.4 (08:10);5.2;58 (16:10);36 (16:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;16;Madrid;9.1 (11:20);1.4 (03:00);5.3;49 (18:00);25 (13:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;16;Madrid;12.4 (14:50);-0.7 (06:30);5.8;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;16;Madrid;13.5 (15:00);-2.5 (06:50);5.5;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;16;Madrid;12.0 (15:00);1.4 (06:50);6.7;45 (15:20);21 (15:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;16;Madrid;12.4 (15:00);-0.5 (08:50);5.9;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;16;Madrid;2.3 (14:50);-4.5 (08:30);-1.1;92 (12:30);64 (13:20);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;16;Madrid;10.8 (16:10);2.2 (07:00);6.5;78 (14:30);31 (14:40);0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;16;Madrid;13.1 (16:10);3.1 (03:10);8.1;46 (04:00);23 (04:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;16;Madrid;10.2 (15:00);2.7 (03:50);6.4;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;16;Madrid;0;0;0;52 (06:40);26 (20:20);0;0;0;0;
Valdemorillo;28015;2017;1;16;Madrid;10.2 (16:10);3.4 (09:10);6.8;59 (05:20);33 (06:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;17;Madrid;-1.3 (07:30);-12.5 (23:00);-6.9;71 (12:50);36 (12:30);2;0;1.6;0.4;0
Aranjuez;28025-28041-28054;2017;1;17;Madrid;12.3 (14:00);-1.5 (23:59);5.4;58 (12:00);28 (12:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;17;Madrid;5.6 (00:00);-5.5 (23:59);0;40 (13:00);17 (15:10);1.4;0;1.4;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;17;Madrid;3.9 (11:20);-5.9 (23:20);-1;58 (10:00);27 (09:50);0.7;0;0.7;0;0
Somosierra;28020-28021-28024;2017;1;17;Madrid;0.6 (00:00);-9.3 (23:59);-4.4;75 (10:40);27 (12:10);5.2;4.6;0.3;0.3;0
Madrid. El Goloso;28029-28036-28046;2017;1;17;Madrid;10.2 (11:20);-2.5 (23:00);3.8;47 (10:10);21 (10:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;17;Madrid;10.3 (13:30);-1.1 (23:59);4.6;72 (11:40);53 (11:40);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;17;Madrid;10.5 (13:30);-3.8 (22:40);3.4;47 (14:00);30 (13:10);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;17;Madrid;11.6 (13:50);0.1 (23:59);5.9;63 (12:00);39 (10:40);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;17;Madrid;7.3 (13:50);-4.3 (23:59);1.5;71 (10:20);37 (10:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;17;Madrid;12.4 (13:20);-1.0 (23:40);5.7;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;17;Madrid;12.3 (12:00);-4.0 (23:40);4.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;17;Madrid;11.2 (11:20);0.9 (23:40);6;47 (12:50);22 (14:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;17;Madrid;11.1 (13:20);-2.1 (23:40);4.5;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;17;Madrid;0.8 (00:10);-10.2 (23:59);-4.7;89 (05:20);57 (05:20);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;17;Madrid;11.4 (10:50);-3.2 (23:50);4.1;93 (02:10);40 (12:00);0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;17;Madrid;10.6 (12:00);-2.8 (23:59);3.9;49 (12:40);25 (12:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;17;Madrid;8.3 (04:50);-2.4 (23:50);3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;17;Madrid;0;0;0;70 (15:30);35 (23:50);0;0;0;0;
Valdemorillo;28015;2017;1;17;Madrid;8.9 (12:00);-2.1 (23:59);3.4;66 (06:50);38 (07:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;18;Madrid;-5.4 (13:20);-13.8 (08:40);-9.6;59 (03:00);28 (03:00);1.6;0;0.8;0.6;0.2
Aranjuez;28025-28041-28054;2017;1;18;Madrid;7.8 (16:50);-7.7 (06:00);0.1;21 (11:50);12 (12:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;18;Madrid;4.7 (14:50);-11.4 (09:10);-3.3;36 (00:30);14 (00:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;18;Madrid;2.5 (12:20);-9.7 (23:59);-3.6;49 (01:50);27 (01:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;18;Madrid;-1.9 (15:30);-10.7 (09:00);-6.3;58 (03:30);20 (03:30);0.2;0;0;0.2;0
Madrid. El Goloso;28029-28036-28046;2017;1;18;Madrid;4.9 (16:50);-6.0 (08:30);-0.5;34 (03:00);15 (03:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;18;Madrid;6.2 (16:10);-4.0 (08:50);1.1;39 (02:10);26 (02:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;18;Madrid;6.7 (16:10);-8.2 (06:00);-0.8;32 (16:50);20 (11:10);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;18;Madrid;7.3 (16:00);-5.8 (07:00);0.8;35 (00:10);22 (00:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;18;Madrid;2.3 (15:00);-6.8 (08:40);-2.3;53 (03:10);28 (03:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;18;Madrid;6.0 (15:10);-3.2 (07:00);1.4;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;18;Madrid;6.7 (16:00);-4.8 (00:30);0.9;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;18;Madrid;5.1 (16:30);-2.5 (08:40);1.3;45 (02:50);18 (02:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;18;Madrid;6.9 (15:40);-8.5 (07:40);-0.8;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;18;Madrid;-4.1 (14:50);-12.3 (08:30);-8.2;0 (00:10);0 (00:10);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;18;Madrid;6.9 (14:20);-6.6 (08:50);0.2;56 (00:20);31 (03:10);0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;18;Madrid;5.4 (15:30);-8.3 (08:10);-1.5;31 (00:10);16 (03:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;18;Madrid;3.6 (16:50);-4.5 (08:40);-0.5;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;18;Madrid;0;0;0;57 (02:10);29 (00:20);0;0;0;0;
Valdemorillo;28015;2017;1;18;Madrid;4.8 (16:00);-5.4 (09:00);-0.3;46 (02:20);27 (02:20);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;19;Madrid;-1.9 (14:00);-10.7 (02:30);-6.3;85 (23:40);39 (23:50);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;1;19;Madrid;8.8 (15:50);-6.3 (04:10);1.3;43 (23:59);22 (23:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;19;Madrid;5.2 (14:40);-11.5 (04:50);-3.2;24 (14:40);13 (15:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;19;Madrid;5.4 (12:40);-11.1 (01:40);-2.9;39 (15:50);19 (20:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;19;Madrid;3.4 (14:30);-7.6 (02:40);-2.1;50 (20:30);24 (21:10);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;1;19;Madrid;6.5 (14:30);-5.6 (05:50);0.5;47 (23:59);22 (23:59);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;19;Madrid;7.7 (15:50);-3.7 (05:00);2;45 (23:40);27 (23:20);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;19;Madrid;7.9 (15:00);-5.9 (04:20);1;50 (23:10);32 (23:20);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;19;Madrid;8.3 (15:50);-3.0 (04:30);2.7;44 (23:50);27 (23:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;19;Madrid;4.7 (14:40);-4.2 (02:30);0.3;59 (22:40);36 (22:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;19;Madrid;7.3 (14:50);-2.6 (05:40);2.4;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;19;Madrid;7.6 (15:00);-3.0 (07:00);2.3;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;19;Madrid;7.2 (16:20);-2.0 (04:30);2.6;54 (23:30);25 (23:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;19;Madrid;7.5 (14:50);-4.3 (06:00);1.6;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;19;Madrid;0.5 (14:50);-8.5 (02:30);-4;59 (12:10);33 (12:10);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;19;Madrid;6.9 (14:30);-6.4 (04:50);0.3;44 (22:00);23 (23:59);0;0;0;0;
