Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Tielmes;28002-28003-28043;2017;4;10;Madrid;25.2 (16:40);5.8 (08:20);15.5;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;10;Madrid;18.6 (17:00);6.0 (03:50);12.3;30 (13:20);15 (13:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;10;Madrid;25.1 (17:20);6.3 (07:40);15.7;26 (14:20);13 (14:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;10;Madrid;25.1 (17:20);5.9 (08:20);15.5;30 (14:30);15 (15:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;10;Madrid;22.0 (18:10);7.3 (07:10);14.7;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;10;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;4;10;Madrid;24.3 (17:40);7.4 (07:50);15.8;31 (17:50);11 (14:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;11;Madrid;16.4 (15:50);6.3 (04:50);11.3;40 (16:00);18 (02:50);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;11;Madrid;28.1 (17:00);5.4 (08:10);16.8;25 (16:00);13 (03:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;11;Madrid;22.7 (16:50);2.2 (08:00);12.5;32 (14:20);14 (13:00);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;11;Madrid;22.3 (16:00);2.5 (06:40);12.4;39 (14:50);17 (15:00);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;11;Madrid;20.3 (16:00);6.3 (07:30);13.3;31 (16:00);10 (00:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;11;Madrid;24.9 (17:00);7.7 (07:00);16.3;23 (15:50);10 (17:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;11;Madrid;26.6 (16:30);7.0 (07:30);16.8;24 (19:20);15 (17:20);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;11;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;11;Madrid;28.3 (17:30);6.0 (06:30);17.1;19 (16:30);11 (15:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;11;Madrid;23.3 (16:30);10.8 (08:10);17;35 (10:30);19 (00:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;11;Madrid;27.8 (16:00);7.8 (08:30);17.8;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;11;Madrid;27.4 (16:30);5.7 (07:30);16.5;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;11;Madrid;27.9 (16:20);12.6 (08:40);20.3;23 (16:00);11 (03:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;11;Madrid;26.8 (16:40);5.9 (08:10);16.3;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;11;Madrid;18.9 (17:50);10.0 (05:40);14.4;41 (18:00);24 (18:00);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;11;Madrid;25.8 (17:10);9.8 (07:40);17.8;30 (16:30);15 (18:00);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;11;Madrid;26.2 (17:50);9.5 (08:10);17.9;51 (14:10);17 (02:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;11;Madrid;23.7 (18:00);8.6 (08:00);16.2;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;11;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;4;11;Madrid;25.5 (18:00);10.6 (08:00);18.1;29 (15:40);16 (18:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;12;Madrid;17.0 (17:10);7.7 (06:30);12.3;30 (17:00);14 (15:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;12;Madrid;29.0 (17:40);4.9 (07:00);17;24 (16:10);14 (09:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;12;Madrid;23.6 (17:00);3.4 (05:40);13.5;44 (12:10);14 (10:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;12;Madrid;23.7 (16:40);2.3 (06:30);13;31 (15:50);17 (13:00);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;12;Madrid;21.5 (17:00);7.9 (04:10);14.7;28 (16:50);10 (18:40);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;12;Madrid;25.9 (17:30);7.1 (07:20);16.5;28 (17:00);10 (17:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;12;Madrid;28.2 (18:00);6.4 (07:40);17.3;35 (21:30);18 (21:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;12;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;12;Madrid;28.9 (17:30);6.4 (06:50);17.6;32 (16:50);16 (18:00);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;12;Madrid;24.4 (16:30);11.1 (04:10);17.8;40 (11:30);12 (17:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;12;Madrid;29.0 (17:10);7.2 (06:50);18.1;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;12;Madrid;28.2 (17:10);5.4 (08:00);16.8;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;12;Madrid;28.3 (16:10);12.2 (08:30);20.2;30 (17:10);12 (17:40);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;12;Madrid;27.6 (16:40);6.0 (07:00);16.8;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;12;Madrid;19.7 (16:50);8.0 (05:40);13.9;40 (13:50);26 (12:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;12;Madrid;26.2 (17:30);9.2 (05:40);17.7;32 (10:20);18 (10:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;12;Madrid;27.0 (16:20);9.2 (06:00);18.1;33 (15:30);17 (12:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;12;Madrid;24.2 (17:00);9.7 (05:50);17;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;12;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;4;12;Madrid;26.8 (17:30);10.6 (07:10);18.7;28 (16:00);14 (15:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;13;Madrid;17.9 (15:50);8.4 (05:10);13.1;39 (14:50);20 (14:50);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;13;Madrid;28.6 (16:10);6.4 (07:20);17.5;39 (15:40);19 (15:40);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;13;Madrid;23.1 (15:00);4.9 (08:00);14;32 (14:50);14 (15:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;13;Madrid;24.2 (15:50);4.3 (08:00);14.3;31 (18:10);17 (18:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;13;Madrid;21.6 (16:40);8.4 (07:50);15;31 (14:40);11 (13:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;13;Madrid;25.6 (17:50);9.5 (06:00);17.6;31 (18:20);14 (18:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;13;Madrid;27.4 (16:30);7.8 (07:50);17.6;48 (16:20);26 (15:30);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;13;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;13;Madrid;28.0 (16:50);7.6 (07:20);17.8;40 (15:10);24 (15:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;13;Madrid;23.0 (15:10);12.3 (08:00);17.7;34 (14:50);16 (17:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;13;Madrid;28.0 (15:50);9.0 (07:10);18.5;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;13;Madrid;26.6 (16:10);6.8 (08:00);16.7;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;13;Madrid;27.5 (15:50);12.3 (08:10);19.9;39 (14:30);14 (15:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;13;Madrid;27.6 (15:40);7.2 (08:20);17.4;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;13;Madrid;19.2 (15:10);6.9 (07:20);13.1;50 (16:20);29 (18:10);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;13;Madrid;25.2 (15:40);14.0 (04:00);19.6;33 (17:10);19 (17:40);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;13;Madrid;27.3 (16:30);14.4 (08:20);20.8;41 (16:30);18 (17:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;13;Madrid;23.0 (16:40);11.2 (07:10);17.1;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;13;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;4;13;Madrid;25.7 (17:10);13.0 (07:50);19.4;37 (14:20);21 (14:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;14;Madrid;16.4 (13:40);6.5 (23:30);11.4;33 (09:10);19 (09:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;14;Madrid;25.7 (18:30);8.7 (08:00);17.2;31 (16:50);17 (16:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;14;Madrid;22.3 (15:20);5.0 (07:50);13.6;28 (14:30);13 (16:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;14;Madrid;22.8 (16:40);4.7 (07:30);13.7;27 (19:30);15 (19:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;14;Madrid;20.1 (13:20);8.0 (07:20);14.1;28 (17:00);12 (15:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;14;Madrid;23.5 (15:00);8.6 (07:00);16.1;28 (17:40);9 (13:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;14;Madrid;25.4 (16:50);8.5 (07:50);16.9;52 (16:20);26 (18:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;14;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;14;Madrid;25.8 (15:00);9.5 (05:50);17.6;34 (18:30);22 (18:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;14;Madrid;22.4 (16:20);12.6 (07:20);17.5;35 (17:20);17 (16:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;14;Madrid;25.5 (16:40);9.8 (07:20);17.7;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;14;Madrid;24.7 (17:20);7.4 (07:30);16.1;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;14;Madrid;25.2 (15:40);13.3 (07:30);19.3;35 (18:40);15 (17:40);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;14;Madrid;26.7 (15:00);9.0 (07:30);17.9;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;14;Madrid;18.1 (16:00);6.7 (06:40);12.4;41 (20:00);26 (23:00);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;14;Madrid;24.7 (16:40);11.6 (08:30);18.2;31 (16:00);15 (19:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;14;Madrid;24.8 (16:10);10.7 (08:10);17.7;40 (16:20);17 (16:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;14;Madrid;20.4 (17:20);10.8 (08:20);15.6;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;14;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;4;14;Madrid;23.9 (15:50);11.7 (07:40);17.8;37 (16:10);22 (16:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;15;Madrid;14.7 (15:40);5.1 (02:20);9.9;35 (16:40);18 (21:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;15;Madrid;27.1 (18:00);8.9 (03:10);18;30 (17:00);13 (15:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;15;Madrid;21.5 (16:50);7.0 (03:20);14.3;30 (12:40);14 (13:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;15;Madrid;20.9 (13:40);7.1 (03:20);14;39 (16:00);22 (15:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;15;Madrid;17.9 (16:10);6.0 (22:50);11.9;29 (18:20);10 (18:40);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;15;Madrid;24.5 (18:00);10.0 (03:20);17.3;22 (18:00);10 (19:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;15;Madrid;26.7 (18:00);9.6 (06:50);18.2;41 (16:40);24 (21:30);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;15;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;15;Madrid;27.4 (18:10);9.3 (04:00);18.3;32 (17:10);20 (21:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;15;Madrid;23.0 (17:20);11.2 (07:30);17.1;35 (16:50);14 (16:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;15;Madrid;27.1 (16:20);10.9 (07:50);19;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;15;Madrid;26.7 (17:40);10.5 (03:30);18.6;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;15;Madrid;26.7 (17:20);13.8 (08:40);20.3;32 (23:00);15 (23:10);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;15;Madrid;26.6 (16:50);9.1 (07:40);17.9;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;15;Madrid;17.3 (15:50);6.1 (06:20);11.7;47 (17:50);28 (02:40);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;15;Madrid;23.7 (14:10);12.2 (08:00);18;35 (15:50);19 (16:40);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;15;Madrid;25.9 (15:30);12.7 (08:40);19.3;36 (17:40);18 (17:30);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;15;Madrid;21.9 (16:30);9.9 (07:50);15.9;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;15;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;4;15;Madrid;25.4 (17:20);12.7 (07:40);19;36 (16:20);18 (21:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;16;Madrid;17.9 (17:00);6.4 (01:30);12.1;28 (15:10);16 (21:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;16;Madrid;27.5 (18:30);6.0 (07:50);16.8;20 (18:10);10 (03:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;16;Madrid;23.6 (18:30);0.8 (07:40);12.2;22 (16:20);9 (15:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;16;Madrid;23.3 (18:50);0.3 (08:00);11.8;19 (15:40);11 (15:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;16;Madrid;21.6 (16:20);4.4 (07:20);13;23 (11:20);14 (11:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;16;Madrid;23.4 (18:50);6.5 (07:00);14.9;22 (10:40);8 (10:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;16;Madrid;25.9 (18:30);7.3 (06:40);16.6;30 (00:40);18 (09:30);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;16;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;16;Madrid;27.2 (18:30);7.7 (07:50);17.5;20 (17:40);9 (05:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;16;Madrid;22.2 (18:40);7.7 (07:40);15;24 (11:00);15 (11:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;16;Madrid;26.6 (16:20);9.2 (08:00);17.9;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;16;Madrid;26.5 (18:40);7.0 (06:40);16.8;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;16;Madrid;26.2 (15:30);11.1 (06:50);18.7;29 (04:00);14 (03:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;16;Madrid;26.0 (16:40);8.6 (07:40);17.3;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;16;Madrid;18.6 (17:50);5.3 (02:40);12;37 (00:30);24 (00:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;16;Madrid;26.1 (17:50);6.2 (07:20);16.2;26 (10:30);13 (10:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;16;Madrid;25.7 (16:50);7.2 (06:50);16.5;28 (10:50);13 (11:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;16;Madrid;23.3 (17:20);7.5 (08:10);15.4;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;16;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;4;16;Madrid;24.7 (17:20);8.1 (08:10);16.4;28 (11:20);14 (11:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;17;Madrid;16.7 (14:10);8.3 (07:10);12.5;31 (17:00);17 (03:50);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;17;Madrid;28.9 (16:20);7.5 (08:10);18.2;25 (17:00);13 (15:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;17;Madrid;24.3 (16:50);2.8 (06:40);13.5;24 (17:00);11 (18:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;17;Madrid;25.8 (17:10);2.6 (07:30);14.2;25 (19:40);11 (19:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;17;Madrid;22.0 (16:10);8.1 (05:40);15.1;26 (18:10);8 (13:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;17;Madrid;25.4 (15:40);8.2 (06:50);16.8;25 (17:50);8 (16:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;17;Madrid;27.9 (17:50);7.3 (07:20);17.6;41 (16:40);18 (17:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;17;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;17;Madrid;28.9 (17:10);7.0 (07:00);17.9;31 (18:20);17 (18:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;17;Madrid;24.2 (19:00);12.5 (07:50);18.4;28 (18:00);13 (18:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;17;Madrid;28.3 (16:30);7.6 (07:40);17.9;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;17;Madrid;27.8 (17:20);6.4 (08:00);17.1;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;17;Madrid;28.0 (16:00);12.8 (07:10);20.4;27 (16:40);10 (15:10);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;17;Madrid;28.3 (15:20);7.5 (08:00);17.9;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;17;Madrid;20.7 (16:50);10.6 (08:10);15.7;33 (16:20);20 (17:40);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;17;Madrid;26.2 (16:30);9.6 (07:00);17.9;26 (17:00);13 (18:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;17;Madrid;27.2 (16:00);10.2 (05:00);18.7;33 (16:20);15 (19:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;17;Madrid;23.8 (17:00);10.4 (07:50);17.1;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;17;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;4;17;Madrid;26.2 (16:30);11.2 (07:50);18.7;31 (15:30);18 (17:20);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;18;Madrid;16.7 (14:40);8.2 (07:10);12.5;40 (22:40);0;0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;18;Madrid;29.4 (16:20);7.2 (07:40);18.3;23 (18:40);14 (23:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;18;Madrid;22.9 (13:30);3.3 (07:00);13.1;19 (14:10);8 (12:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;18;Madrid;25.0 (16:20);2.8 (07:10);13.9;31 (16:50);12 (19:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;18;Madrid;21.6 (15:30);7.6 (07:30);14.6;31 (16:30);9 (16:30);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;18;Madrid;25.7 (15:00);10.3 (08:00);18;24 (23:59);12 (22:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;18;Madrid;27.8 (16:30);9.8 (07:10);18.8;35 (22:20);17 (22:20);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;18;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;18;Madrid;29.6 (16:30);9.0 (08:00);19.3;22 (23:20);13 (23:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;18;Madrid;24.1 (16:40);13.4 (06:20);18.8;48 (12:50);30 (22:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;18;Madrid;28.5 (17:00);13.1 (05:50);20.8;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;18;Madrid;28.0 (17:30);13.9 (07:20);20.9;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;18;Madrid;27.8 (16:00);14.3 (08:00);21;39 (23:20);19 (23:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;18;Madrid;28.2 (15:40);9.3 (07:40);18.8;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;18;Madrid;19.2 (14:50);10.5 (07:00);14.9;29 (14:00);14 (15:10);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;18;Madrid;26.4 (17:00);10.6 (07:30);18.5;30 (02:10);17 (23:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;18;Madrid;27.6 (17:20);13.9 (01:20);20.8;40 (23:30);20 (23:59);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;18;Madrid;24.8 (17:00);11.1 (05:50);17.9;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;18;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;4;18;Madrid;26.7 (17:30);11.9 (07:40);19.3;34 (23:00);19 (23:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;19;Madrid;18.7 (15:30);6.2 (23:20);12.5;38 (22:00);24 (22:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;19;Madrid;22.9 (14:40);10.3 (06:50);16.6;46 (23:30);32 (23:30);0.3;0;0;0;0.3
Rascafría;28034-28035-28040;2017;4;19;Madrid;22.7 (16:10);3.0 (07:30);12.9;22 (16:20);10 (16:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;19;Madrid;20.8 (16:10);7.4 (07:40);14.1;29 (21:50);13 (21:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;19;Madrid;18.4 (16:50);7.8 (05:10);13.1;33 (22:50);19 (23:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;19;Madrid;21.6 (15:20);10.4 (07:30);16;29 (22:30);15 (22:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;19;Madrid;23.0 (16:30);11.3 (07:40);17.2;48 (16:50);31 (19:20);0;0;0;0;0.3
Alcala de Henares;28022-28027-28037;2017;4;19;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;19;Madrid;23.3 (16:30);12.2 (07:50);17.7;43 (23:30);25 (15:40);0.4;0;0;0;0.4
Colmenar Viejo;28039-28038-28032;2017;4;19;Madrid;20.4 (16:20);10.4 (08:00);15.4;41 (13:00);21 (07:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;19;Madrid;22.6 (16:30);12.3 (08:00);17.5;0;0;0.3;0;0;0;0.3
Pozuelo de Alarcón;28030-28028-28026;2017;4;19;Madrid;23.8 (17:10);12.7 (23:59);18.2;0;0;0.8;0;0;0;0.8
Madrid. Retiro;28001-28004-28009;2017;4;19;Madrid;23.6 (16:30);12.9 (07:50);18.3;37 (05:50);22 (14:20);0.3;0;0;0.1;0.2
Tielmes;28002-28003-28043;2017;4;19;Madrid;21.6 (15:20);11.4 (07:40);16.5;0;0;0.2;0;0;0;0.2
Puerto Alto del León;28049-28054-28053;2017;4;19;Madrid;16.4 (14:30);6.7 (23:59);11.5;41 (10:10);24 (22:40);0.1;0;0;0;0.1
Alpedrete;28019-28014-28012;2017;4;19;Madrid;22.1 (16:50);12.5 (23:50);17.3;29 (01:20);14 (23:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;19;Madrid;23.3 (17:30);11.7 (07:40);17.5;43 (01:10);18 (03:20);0.2;0;0;0;0.2
Rozas de Puerto Real;28017-28007;2017;4;19;Madrid;20.3 (17:50);10.8 (23:59);15.5;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;19;Madrid;0;0;0;0;0;0;0;0;0;0.1
Valdemorillo;28015;2017;4;19;Madrid;22.2 (17:40);11.2 (07:40);16.7;31 (00:30);17 (01:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;20;Madrid;12.7 (15:50);2.3 (23:00);7.5;59 (23:50);43 (23:20);1.2;1.2;0;0;0
Aranjuez;28025-28041-28054;2017;4;20;Madrid;20.2 (17:00);9.9 (23:59);15.1;50 (08:40);30 (23:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;20;Madrid;17.0 (17:30);5.7 (23:59);11.3;26 (23:00);12 (16:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;20;Madrid;16.9 (18:10);6.8 (23:50);11.8;28 (16:20);15 (15:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;20;Madrid;13.7 (18:40);4.7 (23:59);9.2;41 (21:00);23 (13:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;20;Madrid;18.2 (18:10);9.1 (07:50);13.7;24 (20:40);10 (18:00);1;0.8;0.2;0;0
