Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Alcala de Henares;28022-28027-28037;2017;6;10;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;6;10;Madrid;35.9 (17:50);17.3 (06:10);26.6;26 (16:30);17 (17:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;6;10;Madrid;31.0 (16:30);18.3 (06:10);24.6;24 (09:00);19 (09:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;6;10;Madrid;35.3 (18:30);15.9 (06:20);25.6;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;6;10;Madrid;35.2 (19:00);15.1 (05:50);25.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;6;10;Madrid;35.1 (16:20);21.0 (07:40);28;23 (02:10);9 (01:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;6;10;Madrid;35.9 (17:20);15.4 (06:50);25.7;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;6;10;Madrid;27.0 (18:40);14.4 (05:50);20.7;30 (17:00);18 (00:10);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;6;10;Madrid;34.4 (18:10);16.6 (06:30);25.5;19 (13:00);9 (02:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;6;10;Madrid;34.9 (18:20);18.1 (04:50);26.5;28 (09:10);14 (09:40);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;6;10;Madrid;32.1 (18:20);16.2 (06:40);24.1;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;6;10;Madrid;33.2 (17:30);16.5 (06:20);24.9;30 (17:00);18 (01:30);0;0;0;0;0
Valdemorillo;28015;2017;6;10;Madrid;34.0 (19:10);19.0 (07:20);26.5;30 (16:00);15 (00:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;6;11;Madrid;27.3 (15:20);16.4 (06:50);21.8;42 (02:40);30 (02:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;6;11;Madrid;38.1 (17:10);20.4 (07:20);29.2;31 (16:50);18 (17:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;6;11;Madrid;32.9 (16:40);10.0 (06:40);21.5;21 (16:50);10 (15:40);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;6;11;Madrid;33.5 (19:20);11.9 (07:00);22.7;24 (15:20);12 (15:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;6;11;Madrid;28.8 (16:20);14.9 (06:40);21.8;45 (18:10);12 (14:40);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;6;11;Madrid;34.3 (19:20);18.1 (06:20);26.2;22 (14:20);9 (16:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;6;11;Madrid;37.4 (18:30);18.9 (07:00);28.2;26 (13:10);16 (12:50);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;6;11;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;6;11;Madrid;38.2 (17:10);21.5 (07:20);29.9;26 (15:20);14 (15:00);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;6;11;Madrid;32.9 (18:20);19.6 (06:20);26.3;33 (20:10);12 (05:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;6;11;Madrid;37.0 (16:10);21.2 (07:20);29.1;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;6;11;Madrid;36.8 (17:20);18.1 (03:40);27.4;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;6;11;Madrid;37.5 (16:00);23.0 (07:50);30.3;23 (16:20);11 (04:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;6;11;Madrid;36.8 (16:20);20.0 (07:10);28.4;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;6;11;Madrid;28.6 (17:10);16.0 (06:40);22.3;33 (02:20);18 (09:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;6;11;Madrid;35.6 (18:00);19.7 (04:30);27.6;25 (05:50);15 (05:40);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;6;11;Madrid;36.7 (18:00);20.7 (07:30);28.7;27 (01:30);13 (10:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;6;11;Madrid;33.7 (16:50);17.8 (07:10);25.8;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;6;11;Madrid;35.0 (17:00);20.4 (06:50);27.7;24 (13:50);15 (09:20);0;0;0;0;0
Valdemorillo;28015;2017;6;11;Madrid;35.6 (18:10);19.8 (07:10);27.7;24 (01:40);13 (09:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;6;12;Madrid;27.4 (15:40);16.9 (06:10);22.1;39 (23:20);22 (04:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;6;12;Madrid;37.7 (17:00);20.2 (07:00);29;50 (10:30);18 (16:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;6;12;Madrid;32.8 (18:20);11.8 (07:00);22.3;17 (15:30);8 (16:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;6;12;Madrid;33.5 (17:40);12.7 (06:40);23.1;26 (13:10);11 (15:10);0;0;0;0;0
Somosierra;28020-28021-28024;2017;6;12;Madrid;29.1 (18:00);16.3 (07:00);22.7;29 (13:50);14 (12:30);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;6;12;Madrid;34.8 (15:10);19.1 (07:10);26.9;24 (22:30);12 (22:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;6;12;Madrid;37.1 (17:10);20.2 (06:50);28.6;35 (19:10);24 (22:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;6;12;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;6;12;Madrid;38.3 (16:50);22.1 (07:00);30.2;30 (11:40);19 (21:00);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;6;12;Madrid;33.2 (18:00);20.2 (06:50);26.7;27 (13:10);12 (02:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;6;12;Madrid;37.2 (17:30);22.8 (07:20);30;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;6;12;Madrid;36.7 (18:30);21.5 (02:00);29.1;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;6;12;Madrid;37.4 (15:50);23.9 (08:40);30.7;29 (21:10);15 (21:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;6;12;Madrid;36.6 (16:50);20.6 (07:00);28.6;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;6;12;Madrid;29.4 (18:10);16.8 (06:40);23.1;41 (14:50);19 (13:10);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;6;12;Madrid;36.1 (17:20);22.8 (06:20);29.4;25 (16:00);12 (05:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;6;12;Madrid;37.1 (16:10);22.5 (06:40);29.8;31 (17:40);13 (11:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;6;12;Madrid;33.8 (18:00);19.0 (06:50);26.4;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;6;12;Madrid;35.2 (18:10);21.5 (06:40);28.4;30 (09:20);17 (10:20);0;0;0;0;0
Valdemorillo;28015;2017;6;12;Madrid;35.8 (17:20);21.2 (06:40);28.5;27 (12:10);13 (09:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;6;13;Madrid;26.8 (17:10);14.4 (06:30);20.6;47 (01:20);32 (01:20);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;6;13;Madrid;37.9 (19:20);18.9 (07:30);28.4;37 (00:40);22 (00:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;6;13;Madrid;32.2 (16:50);11.1 (07:00);21.7;17 (17:10);8 (17:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;6;13;Madrid;32.7 (17:30);12.0 (07:00);22.4;22 (16:20);11 (18:00);0;0;0;0;0
Somosierra;28020-28021-28024;2017;6;13;Madrid;28.4 (17:40);14.7 (07:40);21.5;31 (13:30);15 (10:00);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;6;13;Madrid;33.7 (18:20);18.9 (06:40);26.3;20 (13:50);10 (02:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;6;13;Madrid;36.7 (18:40);20.3 (07:30);28.5;37 (16:00);21 (01:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;6;13;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;6;13;Madrid;37.7 (18:50);21.7 (07:10);29.7;32 (03:20);19 (23:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;6;13;Madrid;32.0 (17:50);18.5 (06:20);25.3;29 (12:10);14 (01:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;6;13;Madrid;36.7 (18:00);21.3 (07:00);29;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;6;13;Madrid;36.1 (17:30);21.7 (07:30);28.9;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;6;13;Madrid;36.5 (16:40);23.1 (06:40);29.8;32 (00:40);14 (00:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;6;13;Madrid;37.0 (17:30);20.3 (07:20);28.6;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;6;13;Madrid;28.1 (17:00);15.0 (07:00);21.6;42 (10:20);25 (09:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;6;13;Madrid;34.9 (18:50);20.3 (06:30);27.6;22 (17:20);10 (05:00);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;6;13;Madrid;36.5 (17:30);20.4 (07:00);28.4;31 (15:50);15 (02:00);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;6;13;Madrid;33.1 (17:20);17.5 (06:50);25.3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;6;13;Madrid;34.1 (17:10);19.7 (07:10);26.9;26 (11:10);15 (10:20);0;0;0;0;0
Valdemorillo;28015;2017;6;13;Madrid;35.1 (18:30);19.9 (07:20);27.5;39 (16:50);12 (10:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;6;14;Madrid;27.5 (16:30);16.3 (03:50);21.9;40 (15:20);20 (11:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;6;14;Madrid;38.8 (18:30);21.4 (07:10);30.1;37 (00:20);18 (00:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;6;14;Madrid;34.4 (17:00);10.9 (06:50);22.7;24 (14:40);8 (15:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;6;14;Madrid;34.6 (17:10);12.8 (07:00);23.7;31 (13:30);14 (16:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;6;14;Madrid;31.0 (17:50);16.3 (06:40);23.6;33 (01:30);12 (02:30);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;6;14;Madrid;35.0 (19:10);19.7 (07:00);27.4;25 (15:40);10 (16:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;6;14;Madrid;38.1 (18:10);19.6 (07:00);28.8;52 (17:20);24 (20:30);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;6;14;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;6;14;Madrid;38.9 (17:50);21.5 (07:20);30.2;31 (16:30);21 (18:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;6;14;Madrid;33.7 (17:40);20.1 (05:40);26.9;35 (18:10);15 (18:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;6;14;Madrid;38.4 (17:50);21.9 (07:10);30.2;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;6;14;Madrid;37.0 (17:00);17.6 (07:10);27.3;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;6;14;Madrid;37.5 (16:20);23.5 (06:00);30.5;31 (18:40);13 (20:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;6;14;Madrid;38.2 (16:50);20.4 (07:30);29.3;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;6;14;Madrid;31.1 (18:00);17.2 (07:00);24.2;33 (17:20);19 (21:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;6;14;Madrid;35.6 (17:40);19.2 (06:10);27.4;30 (15:30);13 (13:40);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;6;14;Madrid;37.1 (17:00);20.2 (04:50);28.6;37 (17:30);18 (19:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;6;14;Madrid;33.1 (17:30);18.2 (06:10);25.6;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;6;14;Madrid;35.4 (17:10);19.1 (07:00);27.3;31 (18:30);17 (16:40);0;0;0;0;0
Valdemorillo;28015;2017;6;14;Madrid;35.8 (18:20);19.9 (07:00);27.8;32 (20:00);19 (19:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;6;15;Madrid;29.2 (16:20);16.0 (23:59);22.6;86 (22:40);45 (23:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;6;15;Madrid;40.4 (17:40);21.5 (06:50);31;52 (21:10);31 (21:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;6;15;Madrid;34.9 (16:30);13.0 (07:00);24;32 (16:10);9 (23:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;6;15;Madrid;36.1 (15:50);14.8 (06:40);25.4;42 (22:30);18 (22:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;6;15;Madrid;31.6 (15:40);17.4 (06:30);24.5;47 (22:40);19 (22:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;6;15;Madrid;36.9 (17:40);21.0 (06:50);29;47 (22:20);26 (22:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;6;15;Madrid;39.8 (17:50);20.5 (07:10);30.1;76 (21:50);52 (21:50);0.2;0;0;0;0.2
Alcala de Henares;28022-28027-28037;2017;6;15;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;6;15;Madrid;40.4 (17:30);20.3 (06:50);30.4;75 (21:30);50 (21:40);4.2;0;0;0;4.2
Colmenar Viejo;28039-28038-28032;2017;6;15;Madrid;0;0;0;0;0;0;0;0;0;
Madrid. Ciudad Universitaria;28011-28013-28005;2017;6;15;Madrid;40.6 (17:30);21.2 (06:10);30.9;0;0;0.5;0;0;0;0.5
Pozuelo de Alarcón;28030-28028-28026;2017;6;15;Madrid;38.9 (17:40);19.1 (06:30);29;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;6;15;Madrid;39.5 (16:20);24.2 (07:10);31.9;58 (21:40);24 (22:10);0;0;0;0;0
Tielmes;28002-28003-28043;2017;6;15;Madrid;40.2 (17:20);20.0 (07:10);30.1;0;0;0.2;0;0;0;0.2
Puerto Alto del León;28049-28054-28053;2017;6;15;Madrid;31.9 (16:30);18.1 (23:59);25;65 (22:50);35 (23:10);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;6;15;Madrid;37.2 (16:50);21.7 (07:00);29.5;54 (22:20);28 (22:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;6;15;Madrid;39.0 (16:50);23.7 (23:59);31.4;55 (22:20);31 (22:30);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;6;15;Madrid;34.9 (17:50);20.4 (07:10);27.7;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;6;15;Madrid;36.9 (16:10);22.7 (07:30);29.8;40 (23:30);23 (23:30);0;0;0;0;0
Valdemorillo;28015;2017;6;15;Madrid;37.6 (16:40);23.2 (06:10);30.4;44 (22:20);23 (23:50);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;6;16;Madrid;28.1 (15:50);15.0 (01:10);21.6;68 (00:10);41 (00:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;6;16;Madrid;39.7 (19:10);20.1 (06:50);29.9;41 (00:30);30 (00:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;6;16;Madrid;34.6 (17:30);12.3 (07:10);23.4;19 (13:10);9 (13:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;6;16;Madrid;35.7 (17:30);14.2 (06:50);25;24 (18:10);13 (16:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;6;16;Madrid;31.3 (16:50);15.5 (03:10);23.4;48 (00:10);19 (01:40);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;6;16;Madrid;35.6 (15:40);19.2 (06:40);27.4;28 (17:50);9 (00:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;6;16;Madrid;38.6 (18:40);19.6 (06:20);29.1;30 (19:10);19 (03:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;6;16;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;6;16;Madrid;39.5 (19:00);20.1 (07:10);29.8;42 (00:20);26 (00:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;6;16;Madrid;0;0;0;0;0;0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;6;16;Madrid;38.6 (17:10);20.0 (07:00);29.3;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;6;16;Madrid;37.8 (17:10);18.7 (06:50);28.3;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;6;16;Madrid;38.1 (16:10);23.3 (06:40);30.7;36 (00:10);15 (00:10);0;0;0;0;0
Tielmes;28002-28003-28043;2017;6;16;Madrid;38.5 (18:10);20.6 (07:00);29.6;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;6;16;Madrid;29.7 (15:20);16.4 (03:00);23.1;51 (00:40);33 (00:40);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;6;16;Madrid;36.8 (16:10);19.6 (04:50);28.2;35 (00:10);18 (00:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;6;16;Madrid;38.0 (16:50);20.4 (05:20);29.2;37 (00:20);16 (00:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;6;16;Madrid;36.2 (17:40);18.8 (07:20);27.5;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;6;16;Madrid;36.5 (16:00);20.2 (06:50);28.4;47 (17:40);21 (00:10);0;0;0;0;0
Valdemorillo;28015;2017;6;16;Madrid;36.8 (16:30);22.4 (04:10);29.6;36 (00:10);23 (00:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;6;17;Madrid;28.9 (17:00);19.3 (04:20);24.1;42 (16:00);17 (13:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;6;17;Madrid;40.9 (17:30);23.0 (07:40);32;31 (23:30);21 (23:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;6;17;Madrid;34.6 (17:40);13.4 (06:30);24;30 (14:40);12 (14:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;6;17;Madrid;35.8 (17:30);15.9 (06:30);25.8;37 (17:10);15 (12:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;6;17;Madrid;31.9 (17:00);18.3 (05:40);25.1;24 (15:00);9 (03:00);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;6;17;Madrid;37.5 (18:20);22.3 (06:40);29.9;29 (17:10);16 (17:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;6;17;Madrid;40.1 (16:30);23.3 (07:50);31.7;39 (17:40);22 (21:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;6;17;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;6;17;Madrid;41.8 (19:00);22.6 (07:50);32.2;31 (14:20);14 (21:00);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;6;17;Madrid;35.6 (17:40);22.8 (07:30);29.2;36 (14:30);21 (03:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;6;17;Madrid;41.1 (17:00);24.8 (07:50);32.9;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;6;17;Madrid;39.9 (17:10);24.3 (07:40);32.1;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;6;17;Madrid;40.3 (15:30);25.6 (07:30);32.9;28 (22:30);13 (01:40);0;0;0;0;0
Tielmes;28002-28003-28043;2017;6;17;Madrid;39.9 (17:00);22.4 (07:50);31.2;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;6;17;Madrid;31.9 (16:40);21.4 (07:10);26.6;44 (16:30);24 (17:40);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;6;17;Madrid;37.6 (18:20);23.9 (08:00);30.7;37 (13:50);15 (14:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;6;17;Madrid;38.6 (17:40);25.0 (06:10);31.8;42 (14:20);16 (23:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;6;17;Madrid;37.3 (16:40);21.9 (07:40);29.6;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;6;17;Madrid;38.6 (16:10);22.4 (08:20);30.5;39 (23:00);20 (23:10);0;0;0;0;0
Valdemorillo;28015;2017;6;17;Madrid;37.8 (16:40);22.6 (07:10);30.2;35 (23:30);21 (18:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;6;18;Madrid;29.9 (15:30);17.5 (06:40);23.7;45 (23:50);27 (23:59);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;6;18;Madrid;39.9 (19:30);22.2 (07:10);31.1;53 (22:40);28 (22:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;6;18;Madrid;35.3 (17:50);10.8 (06:40);23;16 (15:30);8 (16:00);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;6;18;Madrid;36.5 (18:00);12.4 (06:40);24.4;39 (23:50);15 (23:59);0;0;0;0;0
Somosierra;28020-28021-28024;2017;6;18;Madrid;32.7 (16:30);16.5 (06:20);24.6;32 (23:50);14 (23:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;6;18;Madrid;36.4 (19:10);19.1 (06:50);27.8;48 (23:20);25 (23:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;6;18;Madrid;39.0 (18:00);20.2 (07:00);29.6;58 (23:50);42 (23:59);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;6;18;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;6;18;Madrid;40.3 (19:00);20.8 (06:30);30.5;55 (22:20);37 (22:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;6;18;Madrid;34.8 (18:30);22.7 (06:50);28.8;36 (23:10);22 (23:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;6;18;Madrid;39.2 (18:10);22.8 (07:40);31;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;6;18;Madrid;39.1 (17:50);19.3 (07:10);29.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;6;18;Madrid;39.1 (16:20);25.2 (07:40);32.1;49 (23:00);24 (23:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;6;18;Madrid;38.2 (16:10);20.9 (07:00);29.6;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;6;18;Madrid;32.7 (18:10);17.2 (06:50);25;29 (19:10);16 (23:59);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;6;18;Madrid;38.4 (19:50);20.7 (07:10);29.6;36 (23:30);19 (23:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;6;18;Madrid;39.3 (18:10);21.3 (06:50);30.3;36 (01:00);19 (01:00);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;6;18;Madrid;36.2 (18:50);20.1 (06:30);28.2;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;6;18;Madrid;37.2 (18:00);21.8 (06:00);29.5;40 (23:50);20 (23:59);1;0;0;0;1
Valdemorillo;28015;2017;6;18;Madrid;38.1 (17:40);22.2 (06:40);30.1;30 (21:40);15 (21:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;6;19;Madrid;26.4 (14:00);17.0 (23:59);21.7;49 (23:50);26 (23:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;6;19;Madrid;35.1 (20:10);23.3 (07:10);29.2;50 (23:40);24 (06:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;6;19;Madrid;31.7 (14:50);15.9 (06:50);23.8;36 (19:30);13 (15:40);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;6;19;Madrid;32.4 (16:00);14.5 (06:50);23.5;43 (19:40);21 (18:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;6;19;Madrid;28.1 (15:40);16.3 (07:00);22.2;38 (16:10);17 (16:30);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;6;19;Madrid;32.3 (20:00);23.5 (07:00);27.9;40 (00:20);21 (00:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;6;19;Madrid;35.5 (18:30);23.2 (07:40);29.4;58 (00:10);41 (00:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;6;19;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;6;19;Madrid;35.8 (19:00);23.2 (07:20);29.5;75 (23:59);33 (23:59);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;6;19;Madrid;30.2 (14:10);20.6 (08:20);25.4;49 (23:20);35 (23:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;6;19;Madrid;35.8 (18:50);24.2 (07:30);30;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;6;19;Madrid;34.7 (18:40);23.8 (07:20);29.3;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;6;19;Madrid;33.9 (18:20);24.7 (08:20);29.3;51 (23:40);22 (23:40);0;0;0;0;0
Tielmes;28002-28003-28043;2017;6;19;Madrid;33.3 (20:10);23.3 (08:00);28.3;0;0;0.4;0;0;0;0.4
Puerto Alto del León;28049-28054-28053;2017;6;19;Madrid;24.8 (14:40);17.5 (07:50);21.1;53 (19:00);36 (18:50);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;6;19;Madrid;33.0 (14:20);21.4 (08:00);27.2;43 (19:20);24 (19:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;6;19;Madrid;34.5 (14:50);22.7 (07:00);28.6;55 (19:20);22 (19:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;6;19;Madrid;32.0 (17:40);20.3 (23:59);26.1;0;0;0;0;0;0;0
